LocationAbbr,Topic,Data_Value,Data_Value_Unit,state,facility_id,activity
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,147.7,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,183.4,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,116.9,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,257.1,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,327.9,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,191.7,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,261.1,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,331.6,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,203.7,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,267.8,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,CANOEING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,251894,WATER SKIING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,BIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,FISHING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,HIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,HORSEBACK RIDING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,236934,SWIMMING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10005523,CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10005523,PICNICKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10005523,PHOTOGRAPHY
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10078676,CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10078676,HIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10078676,HORSEBACK RIDING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10078676,HUNTING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,10078676,HORSE CAMPING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,BOATING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,FISHING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,HIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,HUNTING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,MOUNTAIN BIKING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,234274,BIRDING
OR,Heart Disease Mortality,340.9,"per 100,000 population",OR,266138,CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,243702,CAMPING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,243702,HIKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,243702,HORSEBACK RIDING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,243702,HUNTING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,BOATING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,FISHING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,SWIMMING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,KAYAKING
OR,Heart Disease Mortality,208.2,"per 100,000 population",OR,251894,CANOEING
